date,tweet,label
2020-09-06 08:43:20+00:00,cegah karhutla unsur tiga pilar lakukan patroli bersama pangkalan bun mencegah agar tidak terjadi bencana kebakaran hutan dan lahan karhutla unsur tiga pilar yai,2.0
2020-09-06 07:15:37+00:00,kebakaran hutan gak akan terjadi kalau gaada hutan,0.0
2020-09-06 03:00:39+00:00,kebakaran hutan gak akan terjadi kalau api nya tidak ada,0.0
2020-09-06 03:00:31+00:00,kebakaran hutan gax akan terjadi kalau kita ngebakarnya di sawah,0.0
2020-09-05 23:19:14+00:00,kebakaran hutan tidak akan terjadi kalo hutannya gaada hah,0.0
2020-09-05 23:06:24+00:00,kebakaran hutan gak akan terjadi kalau hutan itu tidak terbakar,0.0
2020-09-05 22:19:34+00:00,patroli rawan karlahut di lahan dan hutan yang biasa terjadi kebakaran dilaksanakan pada hari sabtu oleh personil polsek bagan sinembah,2.0
2020-09-04 12:38:22+00:00,kebakaran hutan dan lahan karhutla kerap terjadi setiap musim kemarau di kawasan gunung pangonan sebagai upaya antisipasi lembaga masyarakat desa hutan lmdh pangonan lestari desa dieng kulon kecamatan batur,2.0
2020-09-03 08:00:00+00:00,rumbun dan sahabat rimba ingin kebakaran hutan tidak terjadi lagi di desa mereka mereka berusaha mencari cara agar kebakaran dapat dicegah akankah mereka berhasil menemukannya tonton selengkapnya di youtube sinar mas ya,2.0
2020-09-02 12:45:08+00:00,kepolisian daerah kepulauan bangka belitung menemukan titik api di kawasan hutan lindung pangkal balam kota pangkal pinang senin 318 kebakaran hutan diperkirakan terjadi sejak pukul 1203 wib,1.0
2020-09-02 08:58:48+00:00,terpantau telah terjadi kebakaran hutan dan lahan di gunung geni desa bulujaran kidul kecamatan tegalsiwalan lokasi kebakaran tersebar pada beberapa titik sekitar 11 ha lahan terbakar,1.0
2020-09-02 08:04:21+00:00,supratman saya usulkan untuk direformulasi kerane uu existing jangan dihilangkan dan kami harapkan kebakaran hutan jangan terjadi lagi sehingga kita serahkan kepada pemilik izin,2.0
2020-09-02 02:45:27+00:00,kebakaran hutan terus terjadi di seluruh california amerika serikat pada pekan lalu pbb menyerukan upaya bersama yang lebih besar untuk mengatasi perubahan iklim selengkapnya dalam video berikut,0.0
2020-09-01 10:30:20+00:00,untuk konteks ini balik lagi ke dua point yang gue ajukan diatas kalau seks itu kita misalkan hutan kemudian terjadi kebakaran hutan gue melihat usulan menjauhi zina sama dengan menebang setiap pohon yang tersisa supaya kebakarannya tidak berlanjut harusnya padamkan apinya,2.0
2020-09-01 07:46:26+00:00,kebakaran yang terjadi di lahan dipengaruhi oleh faktor ekonomi lahan gambut yang sudah dibuka maka nilai lahannya akan mengalami penambahan nilai,1.0
2020-08-31 11:48:00+00:00,kebakaran hutan masih rawan terjadi pada september 2020,1.0
2020-08-31 08:14:03+00:00,rinciannya ada gempa bumi yang terjadi 12 kali erupsi gunung api 5 kali kebakaran hutan dan lahan 256 kali kekeringan 16 kali banjir 726 kali tanah longsor 367 kali puting beliung 521 kali serta gelombang pasang dan abrasi 24 kali,1.0
2020-08-31 03:48:01+00:00,polda jabar sigap tni polri berjibaku padamkan kebakaran di hutan gunung ciremai tim gabungan tnipolri dan petugas taman nasional gunung ciremai tngc dengan sigap memadamkan kebakaran yang terjadi di hutan gunung ciremai,2.0
2020-08-31 02:34:50+00:00,tim gabungan tnipolri dan petugas taman nasional gunung ciremai dengan sigap memadamkan kebakaran yang terjadi di hutan gunung ciremai tim gabungan bahu membahu memadamkan api yang melalap kawasan hutan yang ideal sebagai habitat alami untuk satwa tersebut,2.0
2020-08-30 09:43:08+00:00,minyak bumi disedot habis habisan hutan dibabat diganti sawitmusim kemarau kebakaran dan asap merajalela musim hujan banjir sengketa lahan sering terjadi dahlah sebutan tanah surga tak relevan kecuali yang menikmati,0.0
2020-08-29 14:00:26+00:00,bacaan dari blog kebakaran hutan seringkali terjadi saat kemarau greenpeace menyarankan 4 langkah menanggulanginya,2.0
2020-08-28 14:42:38+00:00,karya ini tanpa sengaja menunjukan kesakitan yang sedang terjadi pada keindahankeindahan yang sempat saya bayangkan tadi kebakaran hutan yang melanda beberapa wilayah di indonesia 24 tahun terakhir,1.0
2020-08-28 13:34:19+00:00,kebakaran di areal forest city regu th2ti padamkan api banjarbaru kp kebakaran lahan terjadi di sebelah timur areal forest city selasa 268 lokasi ini berdekatan dengan areal taman hutan hujan tropis,1.0
2020-08-28 04:55:54+00:00,kebakaran hutan yang terjadi di kalimantan tengah telah menjadi langganan yang tidak bisa ditolerir lagi,1.0
2020-08-28 02:06:29+00:00,polsek tws garing beserta tni dan satgas dari bpbd dan mpa melaksanakan tugas pemadaman api yg terjadi di desa terusan danum kec tws garing kab katingan mari bersamasama stop kebakaran hutan dan lahan jadikan,2.0
2020-08-27 15:58:51+00:00,mengantisipasi kebakaran hutan dan lahan karhutla yang terjadi di beberapa titik di wilayah kabupaten flotim kepolisian mulai meningkatkan koordinasi disejumlah titik rawan karhutla,2.0
2020-08-27 06:07:36+00:00,perusahaan diminta ikut tangani pencegahan karhutla di kobar pangkalan bun mencegah terjadi kebakaran hutan dan lahanpemerintah daerah kabupaten kotawaringin b,2.0
2020-08-27 03:35:02+00:00,klhk bakal melakukan modifikasi cuaca hingga awal 2021 untuk mengantisipasi risiko kebakaran hutan dan lahan yang selalu terjadi saat musim kemarau,2.0
2020-08-25 08:13:19+00:00,babhinkamtibmas bripka wayan s ajak warga untuk menjaga hutan dan lahan agar tidak terjadi kebakaran,2.0
2020-08-24 09:56:24+00:00,badan nasional penanggulangan bencana bnpb melakukan berbagai antisipasi untuk mencegah kebakaran hutan dan lahan karhutla yang hampir terjadi di beberapa provinsi,2.0
2020-08-24 09:04:56+00:00,bnpb melakukan berbagai antisipasi untuk mencegah kebakaran hutan dan lahan karhutla yang hampir terjadi di beberapa provinsi bnpb telah berkoordinasi dengan pemerintah daerah untuk mencegah karhulta di masa pandemi covid19 selengkapnya,2.0
2020-08-24 07:42:09+00:00,sebenarnya kebakaran hutan dan lahan besar2an itu tidak akan terjadi kalau tidak ada industri perkebunan warga kampung bakar lahan satu hektar tidak akan menjadi musibah nasional,2.0
2020-08-24 06:09:29+00:00,kebakaran hutan terparah terjadi di california utara amerika serikat hingga memaksa puluhan ribu warga mengungsi,0.0
2020-08-24 05:09:05+00:00,angan heran yaaa buat yang belum pada tau cuaca itu bisa dimodifikasi lohh misalnya untuk pemanfaatan pengisian waduk atau apabila terjadi kebakaran hutan,2.0
2020-08-24 04:37:27+00:00,babinsa koramil 12pwk sabak auh sertu yuswan bersama mpa melaksanakan patroli karhutla di desa tuah indrapura yg sering terjadi kebakaran hutan dan lahan dan menghimbau masyarakat agar jangan membuka hutan dan lahan dgn cara membakar di wilayah bungaraya kab siak24082020,2.0
2020-08-24 02:59:22+00:00,kirakira bagaimana ya solusinya agar kebakaran hutan dan lahan di wilayah tersebut tidak terjadi lagi di tahun selanjutnya silakan berkomentar sobat untuk memberikan ideide serta sarannnya ya,2.0
2020-08-24 02:08:46+00:00,kebakaran hutan dan lahan terjadi di kab nganjuk prov jawa timur 218 yang menyebabkan 95 ha lahan terbakar antara lain 2 ha di kec ngluyu dan 75 ha di kec jatikalen penyebab kebakaran masih dalam penyelidikan pihak berwajib,1.0
2020-08-23 11:17:54+00:00,bmkg stasiun el tari kupang nusa tenggara timur ntt melaporkan 12 titip panas atau hotspot terpantau yang mengindikasikan terjadi kebakaran hutan dan lahan karhutla di daerah itu minggu 238,1.0
2020-08-20 04:48:51+00:00,lo kalau gak tau diem di amerika sering terjadi bencana contohnya aja di california kalau cuaca extreme bisa kebakaran hutan musim panasnya,0.0
2020-08-19 12:30:53+00:00,juara 1 pembohong jatuh kepada beliau mengatakan tidak terjadi kebakaran hutan tpi ternyata kebakaran kalau mau demo demo saja saya kangen ingin di demo pas di demo dia kabur ke istana bogor,0.0
2020-08-18 10:39:08+00:00,kebakaran hutan kembali terjadi di kawasan tngc akibatnya kawasan hutan yang didominasi ilalang dan pohon sonokeling seluas kurang lebih 15 hektare hangus terbakar,1.0
2020-08-16 17:46:57+00:00,petugas preventif ops karhutla intan 2020 polda kalsel yang berada di posko bpbd kalsel kota banjarbaru mendapat laporan dari masyarakat melalui aplikasi bekantan bahwa di desa sungai tiung kec cempaka banjarbaru terjadi kebakaran hutan,1.0
2020-08-16 03:39:12+00:00,himbauan kapolres manggarai barat pelaku karhutla diancam pidana penjara 15 tahun penjara dan denda maksimal 5 miliar | labuan bajo dengan terjadinya peristiwa kebakaran hutan dan lahan karhutla yang terjadi di wilayah kabupaten manggarai barat,2.0
2020-08-14 14:15:16+00:00,kebakaran hutan dan lahan karhutla sudah menjadi bencana yang terus berulang setiap tahun bukan hanya terjadi dalam periode singkat tapi sudah berlangsung lebih dari tiga dekade,1.0
2020-08-14 06:01:32+00:00,polsek matraman giat patroli dialogis di daerah rawan kebakaran hutan dan lahan serta menyampaikan pesan kepada masyarakat untuk sama sama menjaga hutan dan lahan agar tidak terjadi kebakaran,2.0
2020-08-13 16:52:46+00:00,kebakaran hutan terjadi dekat sebuah villa di daerah wingkol labuan bajo manggarai barat ntt via,1.0
2020-08-13 16:37:00+00:00,kebakaran hutan terjadi dekat sebuah villa di daerah wingkol labuan bajo manggarai barat ntt cc,1.0
2020-08-13 08:40:03+00:00,menyebutkan bencana kebakaran hutan dan lahan yang sering terjadi saat musim kemarau berpotensi meningkatkan risiko penularan pandemi virus corona,1.0
2020-08-12 13:00:00+00:00,kebakaran hutan tak terkendali terjadi di beberapa negara para peneliti mengatakan bencana ini berkaitan dengan pemanasan global,0.0
2020-08-12 11:27:27+00:00,brimob ntb update satya aswa pratisara sumbawa barat patroli dialogis serta memberikan himbauan kepada masyarakat agar tidak membersihkan lahan nya dengan cara membakar agar tidak terjadi kebakaran lahan dan hutan rabu12082020 m,2.0
2020-08-11 16:33:39+00:00,bayangkan jika poster2nya dipasang di hutan2 indonesia tidak akan terjadi lagi kebakaran hutan,0.0
2020-08-11 16:24:00+00:00,kebakaran hutan dan lahan kembali terjadi di tepi jalan tol palembangindralaya dea talang pangeran ilir kecamatan pemulutan barat ogan olir selasa 118,1.0
2020-08-11 15:37:09+00:00,mari kita jaga hutan dan lahan agar tidak terjadi kebakaran babhinkamtibmas selalu ingatkan warga,2.0
2020-08-11 07:31:28+00:00,sedihhh semoga tidak terjadi lagi kebakaran hutan yang sangat destruktif itu,2.0
2020-08-10 00:34:55+00:00,kebakaran hutan dan lahan terjadi di kab madiun prov jawa timur 88 menyebabkan 5 ha lahan terbakar yang terdiri dari vegetasi berupa alangalang dan semak belukar penyebab kebakaran masih dalam proses penyelidikan pihak terkait,2.0
2020-08-09 23:28:32+00:00,polsekpmlrespml anggota polsek pemalang kota melaksanakan patroli hutan jati milik perhutani guna antisipasi terjadi nya kebakaran hutan saat musim kemarau di wilayah pemalang,2.0
2020-08-09 04:05:57+00:00,kebakaran terjadi di hutan baluran situbondo dalam dua hari terakhir kebakaran terjadi dua kali hingga menghanguskan lahan jati seluas 52 hektare,1.0
2020-08-08 13:44:21+00:00,anggota polsek ambulu laksanakan pemasangan benner di titiktitik rawan yang berpotensi terjadi kebakaran hutan di musim kemarau,2.0
2020-08-08 07:30:48+00:00,pengendara melintas di dekat lahan yang terbakar saat terjadi di kerinci jambi sabtu 882020 pemprov menyebutkan 258 desa di jambi rawan kebakaran hutan dan lahan karhutla foto wahdi septiawan,2.0
2020-08-08 03:05:02+00:00,serem banget gak sih kalau di tengah pandemi kayak gini warga malah mengungsi lantaran kebakaran hutan coba deh sobat madani bayangin kalau di tanah air terjadi hal serupa,0.0
2020-08-07 12:25:22+00:00,saya promosi tuntutan untuk keberlanjutan dan kelangsungan ekosistem hutan gambut yang selalu mengalami kebakaran saat kemarau karena kerusakan yang terjadi akibat perubahan fungsi hutan dan eks proyek sejuta hektar di jaman soeharto trims tuk perhatiannya salam hijau lestari,2.0
2020-08-07 11:41:53+00:00,hari hutan indonesia kebakaran hutan di musim kemarau juga terjadi pada masa jawa kuno penguasa memberikan anugerah kepada warga yang menjaga hutan,2.0
2020-08-07 08:36:36+00:00,ku menangis membayangkan orang utan nggak bisa ngomong dimana sakitnya ketika terjadi kebakaran hutan,1.0
2020-08-07 08:31:41+00:00,bencana kebakaran hutan dan lahan diharapkan tidak terjadi lagi setidaknya tidak seluas tahun2 yang lalu,1.0
2020-08-07 08:24:43+00:00,terkait pencegahan dan penanganan kebakaran hutan dan lahan yang terjadi di indonesia pemerintah mmg tidak bisa melakukannya sendiri perlu kerjasama dengan berbagai pihak termasuk masyarakat di lingkungan untuk semoga kita semua mau melakukannya,2.0
2020-08-07 08:18:47+00:00,alhamdulillah persentase penurunan luas kebakaran hutan terus terjadi sejak tahun 2015,2.0
2020-08-07 08:03:23+00:00,jika pada 2015 karhutla yang terjadi sangat luas maka pada 2020 sebenarnya upaya yang sudah dilakukan sudah terjadi penurunan luas kebakaran hutan,1.0
2020-08-07 07:48:46+00:00,dipaparkan juga rakapitulasi kebakaran hutan dan lahan indonesia yang terjadi dari 20152020,1.0
2020-08-07 07:45:13+00:00,4 arahan presiden supaya tahun ini di indonesia tak banyak terjadi kebakaran hutan,2.0
2020-08-07 07:36:07+00:00,inilah banyak orang indonesia sakit paruparu dan terjadi gangguan pernapasan bahaya banget memang kebakaran hutan nih yuk ah,2.0
2020-08-07 07:34:59+00:00,hingga hari ini bencana karhutla kebakaran hutan dan lahan merupakan permasalahan serius yang dihadapi bangsa indonesia hingga kita perlu lakukan agar tahun ini tak terjadi lagi kebakaran hutan,2.0
2020-08-07 07:18:30+00:00,benar kak sudah seharusnya kita peduli dengan hutan kita karena jika terjadi kebakaran kita yang akan dirugikan,2.0
2020-08-07 07:12:54+00:00,nah itu dia kenapa tiap tahun selalu saja terjadi kebakaran hutan ya,1.0
2020-08-07 07:01:05+00:00,intinya yah guyskita semua harus siap siaga yah jika terjadi kebakaran hutan harus segera infoin pihakpihak terkait saat terjadi kebakaran harus semangat donk kita support kebaikan untuk negara,2.0
2020-08-07 07:00:33+00:00,semoga kebakaran hutan dan lahan di indonesia tidka terjadi lagi aamin,2.0
2020-08-07 06:56:24+00:00,semoga kebakaran hutan dan lahan tidak terjadi lagi aamin,2.0
2020-08-07 06:54:54+00:00,hotspot atau titik panas adalah hasil citra satelit yang menunjukkan bahwa sebuah lokasi memiliki indikasi atau potensi kebakaran hutan sedangkan firespot atau titik api adalah lokasi yang terverifikasi terjadi kebakaran,1.0
2020-08-07 06:50:52+00:00,webinar ini dalam rangka meningkatkan pemahaman terhadap pencegahan dan penanganan kebakaran hutan dan lahan yang terjadi di indonesia terbuka utk umum ya gaes,2.0
2020-08-07 06:49:29+00:00,kalau terjadi kebakaran otomatis hutan jadi gundul hal ini bisa menyebabkan tanah longsor bahkan banjir sangat bahaya banget,1.0
2020-08-07 06:44:36+00:00,hutan yang dulu terlihat asri kini mulai kering karena kemarau apalagi saat pandemik pelestarian hutan ini menjadi berkurang lebih baik jangan sampai menyalakan api ditengah hutan yang mengering agar tdk terjadi kebakaran,1.0
2020-08-07 06:44:30+00:00,ini potret tahun lalu ketika terjadi kebakaran hutan kan kak cukup cukuplah sudah menyiksa mereka,1.0
2020-08-07 06:43:32+00:00,jadi banyak sekali masalah yang terjadi jika kebakaran hutan dan lahan sudah terjadi hal yang terjadi nggak lama tapi memberi dampak panjang bagi kehidupan kita semua,1.0
2020-08-07 06:42:52+00:00,kegiatan pembentukan desk komunikasi publik penanganan kebakaran hutan dan lahan ini menyasar masyarakat umum dalam rangka meningkatkan pemahaman terhadap pencegahan dan penanganan kebakaran hutan dan lahan yang terjadi di indonesia,2.0
2020-08-07 06:41:54+00:00,meski kebakaran hutan terjadi di pulau kalimantan tapi kita semua di seluruh indonesia bisa terkena dampaknya loh,1.0
2020-08-07 06:41:36+00:00,namun sayangnya keberadaan hutan saat ini berada dalam kondisi yang terancam banyak terjadi pembalakan liar kebakaran hutan dan pengrusakan lainnya yang membuat kondisi hutan kita menjadi sangat memprihatinkan,1.0
2020-08-07 06:41:14+00:00,ternyata kebakaran di hutan lahan gambut jauh lebih sulit untuk ditangani dibandingkan dengan kebakaran yang terjadi di hutan tanah mineraldataran tinggi,2.0
2020-08-07 06:39:55+00:00,terus yg lebih bikin galau kalau terjadi kebakaran hutan pas lagi covid19 gini ya allah tolong,2.0
2020-08-07 06:39:19+00:00,dari sini memang menjaga hutan itu sangat pentingnya karena selain paruparu bumi sumber kehidupan tempat tinggal hewan makanya jangan sampai terjadi kebakaran,2.0
2020-08-07 06:38:46+00:00,apalagi sadar atau tidak masalah kebakaran hutan ini kita semua harus berjuang untuk jangan sampai terjadi lagi saya sendiri ga mau udara yang digunakan untuk bernapas tercemari asap hingga bisa menyebabkan ispa,2.0
2020-08-07 06:38:33+00:00,terus kalo terlanjur terjadi kebakaran hutan sebaiknya segera mencari cara memadamkannya sebelum menyebar semakin luas,2.0
2020-08-07 06:35:30+00:00,harus banget jadi prioritas apalagi dimasa pandemi ini jangan sampai kebakaran hutan dan lahan terjadi lagi,2.0
2020-08-07 06:35:11+00:00,sedih rasanya kalau kebakaran hutan dan lahan selalu berulang terjadi di indonesia sebenarnya sih rekapitulasi luas kebakaran hutan dan lahan di indonesia mengalami penurunan yang signifikan sejak tahun 2015 hingga tahun 2019 tapi upaya harus tetap jalan,2.0
2020-08-07 06:32:55+00:00,terjadinya kasus kebakaran hutan dan lahan karhutla selalu berulang terjadi di indonesia rekapitulasi luas kebakaran hutan dan lahan di indonesia mengalami penurunan yang signifikan sejak tahun 2015 hingga tahun 2019,1.0
2020-08-07 06:31:39+00:00,fyi karhutla adalah singkatan dari kebakaran hutan dan lahan yang beberapa bulan lalu terjadi di riau kalimantan dan sumatera,1.0
2020-08-07 06:30:53+00:00,titik panas hotspot adalah istilah yang digunakan sebagai indikasi kejadian kebakaran hutan dan lahan sedangkan titik api firespot adalah istilah untuk menunjukan suatu lokasi atautitik yang sudah terverifikasi terjadi kebakaran,1.0
2020-08-07 06:27:54+00:00,tiap tahun agaknya selalu terjadi kebakaran hutan dan lahan duuh semoga masa pandemi ini tidak terjadi ya kak,1.0
2020-08-07 06:24:58+00:00,fyi kasus kebakaran hutan itu sudah terjadi berkalikali semacam rutinitas yang wajib hadir di setiap tahunnya tapi untungnya mengalami penurunan yang cukup signifikan sejak tahun 2015,1.0
2020-08-07 06:24:54+00:00,tahukah kamu kebakaran di hutan lahan gambut jauh lebih sulit dipadamkan daripada yang terjadi di hutan tanah mineraldataran tinggi soalnya penyebaran api nggak hanya di atas gambut tapi juga terjadi di dalam lapisan tanah sedih kan kuy bersama,2.0
2020-08-07 06:24:30+00:00,dan perlu diketahui kebakaran di hutan lahan gambut ini jauh lebih sulit untuk ditangani dibandingkan dengan kebakaran yang terjadi di hutan tanah mineral dataran tinggi,2.0
2020-08-07 06:23:12+00:00,alhamdulillah nya presiden juga sudah mengeluarkan inpres no 3 tahun 2020 tentang penanggulangan kebakaran hutan dan lahan instruksinya jelas agar pihak terkait segera bertindak dalam terjadi di tahun 2020 ini,2.0
2020-08-07 06:23:02+00:00,karena sampai saat ini bencana kebakaran hutan dan lahan masih merupakan permasalahan serius yang harus dihadapi dan kebakaran yang terjadi tidak hanya pada lahan kering tetapi juga pada lahan basah terutama lahan gambut,1.0
2020-08-07 06:22:20+00:00,kebakaran hutan terjadi nggak hanya di lahan kering tapi juga di lahan basah gambut penanganan di lahan gambut ini lebih susah diatasi karena prosesnya sampai dalam lapisan tanah ini juga jadi pr bersama yak,2.0
2020-08-07 06:21:56+00:00,pengen deh bisa ngelakuin sesuatu biar nggak terjadi lagi kebakaran hutan,2.0
2020-08-07 06:20:19+00:00,mengingat sulitnya memadamkan api saat terjadi kebakaran hutan maka sebisa mungkin kita mencegah supaya tidak terjadi kebakaran hutan,2.0
2020-08-07 06:19:50+00:00,kebakaran tersebut tidak hanya terjadi pada lahan kering pada lahan basah terutama lahan gambut juga sering terjadi dan kebakaran di hutan lahan gambut tersebut jauh lebih sulit penanganannya kenapa ya,2.0
2020-08-07 06:19:46+00:00,kebakaran hutan di lahan gambut jauh lebih sulit buat ditangani daripada kebakaran yang terjadi di hutan tanah mineral dataran tinggi,2.0
2020-08-07 06:16:44+00:00,kebakaran hutan dan lahan menjadi permasalahan serius yang harus kita hadapi bencana ini terjadi di negara kita hampir setiap tahun pada musim kemarau makanya perlu upaya penanganan yang serius juga,2.0
2020-08-07 06:16:35+00:00,kasus terjadinya kasus kebakaran hutan dan lahan karhutla selalu berulang terjadi di indonesia,1.0
2020-08-07 06:14:00+00:00,kebakaran yang terjadi tidak hanya pada lahan kering tetapi juga pada lahan basah terutama lahan gambut kebakaran di hutan lahan gambut jauh lebih sulit untuk ditangani dibandingkan dengan kebakaran yang terjadi di hutan tanah mineraldataran tinggi,2.0
2020-08-07 06:12:55+00:00,nah permasalahannya kebakaran di hutan lahan gambut jauh lebih sulit untuk ditangani dibandingkan dengan kebakaran yang terjadi di hutan tanah mineraldataran tinggi,2.0
2020-08-07 06:12:44+00:00,dan ini terjadi tidak hanya sekali tetapi bisa dibilang kejadiannya itu berkalikali menurutnya hal itu karena bisa jadi adalah musim kemarau panjang dan seterusnya namun itu hanya asumsinya tentang kebakaran hutan dan lahan tersebut,1.0
2020-08-07 06:12:30+00:00,kebakaran di hutan lahan gambut jauh lebih sulit untuk ditangani dibandingkan dengan kebakaran yang terjadi di hutan tanah mineraldataran tinggi,2.0
2020-08-07 06:09:58+00:00,kebakaran hutan dan lahan gambut bisa terjadi karena faktor alam seperti sambaran petir yang mengenai pohon kemudian apinya menyebar menimbulkan kebakaran tapi yang bikin parah bukan karena faktor alam melainkan faktor manusianya,1.0
2020-08-07 06:09:45+00:00,karhutla adalah singkatan dari kebakaran hutan dan lahan yang beberapa bulan ini sedang terjadi di riau kalimantan dan sumatera,1.0
2020-08-07 06:09:15+00:00,indonesia memiliki banyak hutan sebagai salah satu sumber kekayaan alamnya sayangnya kebakaran sering terjadi pada hutan dan lahan karhutla yang hampir telah menjadi langganan setiap tahun,1.0
2020-08-07 06:08:05+00:00,makanya nih saya sangat antusias ikut seminar online ini pastinya saya ingin tahu langkahlangkah pencegahan apa saja yang bisa dilakukan agar tidak terjadi kebakaran hutan dan lahan indonesia,2.0
2020-08-07 06:06:59+00:00,tweepsque pasti udah pada denger donk ya tentang kebakaran hutan yang akhirakhir ini terjadi di indonesia,1.0
2020-08-07 06:05:48+00:00,makanya solusi paling jitu adalah upaya pencegahan agar tidak terjadi kebakaran hutan dan lahan seperti kata bijak mencegah lebih baik daripada mengobati mengatasi,2.0
2020-08-07 06:03:54+00:00,karena dengan luasnya hutan ini tentu ada resiko seperti kebakaran dan hampir terjadi setiap tahun di musim kemarau,2.0
2020-08-07 06:02:46+00:00,apalagi di saat musim kemarau seperti sekarang ini soal kebakaran hutan dan lahan kan sering terjadi lalu ditambah masalah pandemi yang terjadi lagi semakin berat memang menanggulanginya,2.0
2020-08-07 06:02:19+00:00,daerahku ini banjarmasin dan sekitarnya kaya udah jadi langganan kebakaran hutan karena lahan kami kan lahan gambut lebih sulit di tangani thats why pemerintah juga lebih serius ngadepinnya supaya gak terjadi trs,1.0
2020-08-07 02:52:38+00:00,personel polsek melaksanakan patroli dialogis kedesa sungai tuak dan memghimbau warga untuk menjaga agar tidak terjadi kebakaran hutan dan lahan divisihumaspolri kabartaka kabarpaser,2.0
2020-08-07 02:17:35+00:00,kawasan hutan taman nasional baluran terbakar pada kamis 682020 kebakaran terjadi di tepi jalan pantura km 235 arah banyuwangisurabaya lahan yang terbakar seluas lima hektar di dekat pos tinjau t12,1.0
2020-08-06 07:07:10+00:00,belum 24 jam hutan baluran situbondo kembali terbakar kali ini kebakaran terjadi di dekat titik tinjau t12 puslatpur marinir baluran,1.0
2020-08-06 04:59:46+00:00,babinsa koramil 12pwk sabak auh serka suriyadi bersama mpa melaksanakan patroli karlahut di wilayah yg sering terjadi kebakaran dan menghimbau kepada masyarakat desa agar jangan membuka hutan dan lahan dengan cara di bakar di wilayah bungaraya kab siak06082020,2.0
2020-08-06 02:47:12+00:00,kebakaran hutan terjadi kawasan tn baluran kecamatan banyuputih situbondo kobaran api menghanguskan tanah hutan jati seluas sekitar 3 hektar belum diketahui pasti penyebab kebakaran hutan baluran tersebut,1.0
2020-08-06 02:44:55+00:00,mesir apa uae yg pasar itu kan padahal mah kebakaran hutan yg parah udah terjadi di siberia bahkan bermingguminggu sampe bikin rekor suhu di longkar kutub mencapai 37c,0.0
2020-08-04 12:44:16+00:00,meskipun demikian deforestasi dan kebakaran hutan lahan masih terjadi di wilayah nusantara moratorium adalah otorisasi legal untuk menunda bahkan menghentikan kewajiban tertentu selama batas waktu yang ditentukan,2.0
2020-08-04 10:10:57+00:00,bhabinkamtibmas kelurahan kemuning aipda akhmad sani terus memberikan himbauan kepada warga binaanya di jalan kartini rt 21 rw 5 kelurahan kemuning untuk tidak membakar hutan dan lahan guna mencegah kebakaran hutan dan lahan yang sering terjadi di musim kemarauselasa 482020,2.0
2020-08-04 05:03:33+00:00,menindaklanjuti operasi bina karuna kapuas 2020 tentang pencegahan kebakaran hutan dan lahan karhutla kapolsek sekadau hilir membentuk tim untuk memantau perkembangan titik hot spot di tiap desa guna percepatan penanggulangan apabila terjadi karhutla,2.0
2020-08-03 23:48:41+00:00,bersama sama kita jaga kelestarian hutan agar tidak terjadi kebakaran,2.0
2020-08-03 14:46:57+00:00,penciptaan alam semesta itu jauh terjadi sebelum manusia ada tapi selama ini alam semesta ga pernah komplain diapaapain sma kita skrng kalo kita liat dri sisi alam adanya manusia itu hukuman bukan buat mereka liat keadaan skrng dimana kebakaran hutan lahan dimanamana,0.0
2020-08-03 13:53:37+00:00,petugas mengevakuasi ribuan orang dari kebakaran yang terjadi di los angeles kebakaran meluas hingga 80 km kebakaran hutan terjadi sejak jumat sore dan api meluas dengan cepat streaming,2.0
2020-08-03 12:51:21+00:00,kebakaran hutan terjadi di lembah cherry sebelah timur kota los angeles california amerika serikat dan meluas ke lebih dari 20 ribu hektare lahan baca artikel selengkapnya di,0.0
2020-08-02 12:09:16+00:00,berdoa agar kebakaran hutan tidak terjadi di indonesia musim panas kemarau corona belum usai nakes kelimpungan pemerintah berat rakyat apalagi,2.0
2020-08-01 15:10:49+00:00,indonesia kena pandemi covid19 korban baik nakes maupun rakyat biasa banyak yang gugur jangan sampe yaaa kebakaran hutan terjadi pun kalo memang alam menghendaki terjadi semoga bisa segera tertangani tidak berlarut jika terjadi dan berlarut bukankah akan memperburuk,2.0
2020-08-01 07:15:17+00:00,dua kebakaran hutan di california utara california amerika serikat telah menyatu menjadi satu kebakaran hutan besar yang melebihi kebakaran terbesar yang terjadi pada tahun lalu di negara bagian itu,0.0
2020-07-31 08:24:56+00:00,bpbd kabupaten kutai barat melaporkan kebakaran hutan dan lahan karhutla terjadi di desa sekolaq joleq kecamatan sekolaq darat pada kamis 307 pukul 1625 waktu setempat via,1.0
2020-07-31 07:06:55+00:00,bpbd kabupaten kutai barat melaporkan kebakaran hutan dan lahan karhutla terjadi di desa sekolaq joleq kecamatan sekolaq darat pada kamis 307 pukul 1625 waktu setempat selengkapnya,1.0
2020-07-31 03:45:00+00:00,persoalan substansial ketika manusia mensegregasikan entitasnya seringkali menginvalidasi peran lingkungan yang terjadi di indonesia adalah iklimnya makin sering basah alias hujan berkepanjangan sekalinya kekeringan terjadi kebakaran hutan karena global warming,0.0
2020-07-31 01:37:03+00:00,koq tak 1 pun dirjen klhk bertanggung jawab n disanksi saat terjadi kebakaran hutan sumatera 2 or 3x tahun lalu jika gakkum dpt pidanakan direksi perusahaan bertanggung jawab kelalaian sebaliknya dirjen klhk wajib bertanggung jawab juga jika terjadi bencana kebakaran hutan,1.0
